"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"G-7","PPI","DOMESTIC","IDX2015","M","2019-02",104.534,
"G-7","PPI","DOMESTIC","IDX2015","M","2019-03",105.1945,
"G-7","PPI","DOMESTIC","IDX2015","M","2019-04",105.9123,
"G-7","PPI","DOMESTIC","IDX2015","M","2019-05",105.9549,
"G-7","PPI","DOMESTIC","IDX2015","M","2019-06",105.163,
"G-7","PPI","DOMESTIC","IDX2015","M","2019-07",105.3051,
"G-7","PPI","DOMESTIC","IDX2015","M","2019-08",104.9405,
"G-7","PPI","DOMESTIC","IDX2015","M","2019-09",104.8265,
"G-7","PPI","DOMESTIC","IDX2015","M","2019-10",105.1637,
"G-7","PPI","DOMESTIC","IDX2015","M","2019-11",105.1191,
"G-7","PPI","DOMESTIC","IDX2015","M","2019-12",105.1683,
"G-7","PPI","DOMESTIC","IDX2015","M","2020-01",105.3082,
"G-7","PPI","DOMESTIC","IDX2015","M","2020-02",104.7556,
"G-7","PPI","DOMESTIC","IDX2015","M","2020-03",103.5388,
"G-7","PPI","DOMESTIC","IDX2015","M","2020-04",101.2366,
"G-7","PPI","DOMESTIC","IDX2015","M","2020-05",101.9112,
"G-7","PPI","DOMESTIC","IDX2015","M","2020-06",102.5046,
"G-7","PPI","DOMESTIC","IDX2015","M","2020-07",103.2437,
"G-7","PPI","DOMESTIC","IDX2015","M","2020-08",103.4336,
"G-7","PPI","DOMESTIC","IDX2015","M","2020-09",103.4476,
"G-7","PPI","DOMESTIC","IDX2015","M","2020-10",103.6982,
"G-7","PPI","DOMESTIC","IDX2015","M","2020-11",103.9137,
"EA19","PPI","DOMESTIC","IDX2015","M","2017-01",101.1,
"EA19","PPI","DOMESTIC","IDX2015","M","2017-02",101.4,
"EA19","PPI","DOMESTIC","IDX2015","M","2017-03",101.3,
"EA19","PPI","DOMESTIC","IDX2015","M","2017-04",101.6,
"EA19","PPI","DOMESTIC","IDX2015","M","2017-05",101.4,
"EA19","PPI","DOMESTIC","IDX2015","M","2017-06",101.1,
"EA19","PPI","DOMESTIC","IDX2015","M","2017-07",101.1,
"EA19","PPI","DOMESTIC","IDX2015","M","2017-08",101.4,
"EA19","PPI","DOMESTIC","IDX2015","M","2017-09",101.8,
"EA19","PPI","DOMESTIC","IDX2015","M","2017-10",102,
"EA19","PPI","DOMESTIC","IDX2015","M","2017-11",102.4,
"EA19","PPI","DOMESTIC","IDX2015","M","2017-12",102.4,
"EA19","PPI","DOMESTIC","IDX2015","M","2018-01",103,
"EA19","PPI","DOMESTIC","IDX2015","M","2018-02",102.8,
"EA19","PPI","DOMESTIC","IDX2015","M","2018-03",102.9,
"EA19","PPI","DOMESTIC","IDX2015","M","2018-04",103.4,
"EA19","PPI","DOMESTIC","IDX2015","M","2018-05",104.1,
"EA19","PPI","DOMESTIC","IDX2015","M","2018-06",104.4,
"EA19","PPI","DOMESTIC","IDX2015","M","2018-07",104.4,
"EA19","PPI","DOMESTIC","IDX2015","M","2018-08",104.6,
"EA19","PPI","DOMESTIC","IDX2015","M","2018-09",104.9,
"EA19","PPI","DOMESTIC","IDX2015","M","2018-10",105.3,
"EA19","PPI","DOMESTIC","IDX2015","M","2018-11",104.8,
"EA19","PPI","DOMESTIC","IDX2015","M","2018-12",103.9,
"EA19","PPI","DOMESTIC","IDX2015","M","2019-01",104,
"EA19","PPI","DOMESTIC","IDX2015","M","2019-02",104.3,
"EA19","PPI","DOMESTIC","IDX2015","M","2019-03",104.6,
"EA19","PPI","DOMESTIC","IDX2015","M","2019-04",105.1,
"EA19","PPI","DOMESTIC","IDX2015","M","2019-05",105.3,
"EA19","PPI","DOMESTIC","IDX2015","M","2019-06",104.7,
"EA19","PPI","DOMESTIC","IDX2015","M","2019-07",104.8,
"EA19","PPI","DOMESTIC","IDX2015","M","2019-08",104.5,
"EA19","PPI","DOMESTIC","IDX2015","M","2019-09",104.7,
"EA19","PPI","DOMESTIC","IDX2015","M","2019-10",104.6,
"EA19","PPI","DOMESTIC","IDX2015","M","2019-11",104.6,
"EA19","PPI","DOMESTIC","IDX2015","M","2019-12",104.8,
"EA19","PPI","DOMESTIC","IDX2015","M","2020-01",105.1,
"EA19","PPI","DOMESTIC","IDX2015","M","2020-02",104.6,
"EA19","PPI","DOMESTIC","IDX2015","M","2020-03",103.2,
"EA19","PPI","DOMESTIC","IDX2015","M","2020-04",101.8,
"EA19","PPI","DOMESTIC","IDX2015","M","2020-05",101.6,
"EA19","PPI","DOMESTIC","IDX2015","M","2020-06",102.3,
"EA19","PPI","DOMESTIC","IDX2015","M","2020-07",102.7,
"EA19","PPI","DOMESTIC","IDX2015","M","2020-08",102.6,
"EA19","PPI","DOMESTIC","IDX2015","M","2020-09",102.5,
"EA19","PPI","DOMESTIC","IDX2015","M","2020-10",102.6,
"EA19","PPI","DOMESTIC","IDX2015","M","2020-11",102.8,
"CRI","PPI","DOMESTIC","IDX2015","M","2017-01",99.7863,
"CRI","PPI","DOMESTIC","IDX2015","M","2017-02",99.91418,
"CRI","PPI","DOMESTIC","IDX2015","M","2017-03",99.87455,
"CRI","PPI","DOMESTIC","IDX2015","M","2017-04",100.2781,
"CRI","PPI","DOMESTIC","IDX2015","M","2017-05",100.9977,
"CRI","PPI","DOMESTIC","IDX2015","M","2017-06",101.1778,
"CRI","PPI","DOMESTIC","IDX2015","M","2017-07",101.8412,
"CRI","PPI","DOMESTIC","IDX2015","M","2017-08",101.802,
"CRI","PPI","DOMESTIC","IDX2015","M","2017-09",102.0215,
"CRI","PPI","DOMESTIC","IDX2015","M","2017-10",102.2715,
"CRI","PPI","DOMESTIC","IDX2015","M","2017-11",102.4004,
"CRI","PPI","DOMESTIC","IDX2015","M","2017-12",102.4854,
"CRI","PPI","DOMESTIC","IDX2015","M","2018-01",102.824,
"CRI","PPI","DOMESTIC","IDX2015","M","2018-02",103.2353,
"CRI","PPI","DOMESTIC","IDX2015","M","2018-03",103.4753,
"CRI","PPI","DOMESTIC","IDX2015","M","2018-04",103.826,
"CRI","PPI","DOMESTIC","IDX2015","M","2018-05",104.0766,
"CRI","PPI","DOMESTIC","IDX2015","M","2018-06",104.3302,
"CRI","PPI","DOMESTIC","IDX2015","M","2018-07",104.3928,
"CRI","PPI","DOMESTIC","IDX2015","M","2018-08",104.4807,
"CRI","PPI","DOMESTIC","IDX2015","M","2018-09",105.0224,
"CRI","PPI","DOMESTIC","IDX2015","M","2018-10",105.5937,
"CRI","PPI","DOMESTIC","IDX2015","M","2018-11",106.8092,
"CRI","PPI","DOMESTIC","IDX2015","M","2018-12",106.873,
"CRI","PPI","DOMESTIC","IDX2015","M","2019-01",107.3638,
"CRI","PPI","DOMESTIC","IDX2015","M","2019-02",107.8943,
"CRI","PPI","DOMESTIC","IDX2015","M","2019-03",107.7557,
"CRI","PPI","DOMESTIC","IDX2015","M","2019-04",107.929,
"CRI","PPI","DOMESTIC","IDX2015","M","2019-05",107.6883,
"CRI","PPI","DOMESTIC","IDX2015","M","2019-06",107.5849,
"CRI","PPI","DOMESTIC","IDX2015","M","2019-07",107.0245,
"CRI","PPI","DOMESTIC","IDX2015","M","2019-08",106.7864,
"CRI","PPI","DOMESTIC","IDX2015","M","2019-09",107.0475,
"CRI","PPI","DOMESTIC","IDX2015","M","2019-10",107.0694,
"CRI","PPI","DOMESTIC","IDX2015","M","2019-11",106.8789,
"CRI","PPI","DOMESTIC","IDX2015","M","2019-12",106.6003,
"CRI","PPI","DOMESTIC","IDX2015","M","2020-01",106.6452,
"CRI","PPI","DOMESTIC","IDX2015","M","2020-02",106.836,
"CRI","PPI","DOMESTIC","IDX2015","M","2020-03",106.8181,
"CRI","PPI","DOMESTIC","IDX2015","M","2020-04",106.8767,
"CRI","PPI","DOMESTIC","IDX2015","M","2020-05",106.6384,
"CRI","PPI","DOMESTIC","IDX2015","M","2020-06",106.7551,
"CRI","PPI","DOMESTIC","IDX2015","M","2020-07",107.0898,
"CRI","PPI","DOMESTIC","IDX2015","M","2020-08",107.6495,
"CRI","PPI","DOMESTIC","IDX2015","M","2020-09",107.8145,
"CRI","PPI","DOMESTIC","IDX2015","M","2020-10",108.2789,
"CRI","PPI","DOMESTIC","IDX2015","M","2020-11",108.5063,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2017-01",101.3,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2017-02",101.6,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2017-03",101.5,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2017-04",101.8,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2017-05",101.6,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2017-06",101.3,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2017-07",101.3,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2017-08",101.6,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2017-09",102,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2017-10",102.3,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2017-11",102.6,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2017-12",102.7,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2018-01",103.2,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2018-02",103,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2018-03",103.2,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2018-04",103.7,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2018-05",104.5,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2018-06",104.7,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2018-07",104.8,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2018-08",105,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2018-09",105.3,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2018-10",105.7,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2018-11",105.2,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2018-12",104.3,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2019-01",104.4,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2019-02",104.8,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2019-03",105,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2019-04",105.6,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2019-05",105.8,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2019-06",105.2,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2019-07",105.3,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2019-08",105,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2019-09",105.2,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2019-10",105.1,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2019-11",105.1,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2019-12",105.3,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2020-01",105.6,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2020-02",105.1,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2020-03",103.7,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2020-04",102.4,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2020-05",102.2,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2020-06",102.9,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2020-07",103.3,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2020-08",103.2,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2020-09",103,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2020-10",103.2,
"EU27_2020","PPI","DOMESTIC","IDX2015","M","2020-11",103.4,
